filename-1,filename-2,similarity,title-1,year-1,month-1,day-1,title-2,year-2,month-2,day-2,topic_1,year_1,month_1,day_1,topic_2,year_2,month_2,day_2
2024-01-20_1336.txt,2024-01-31_1222.txt,0.5843180121208149,Oil supply tightens in Europe over Red Sea disruptions,2024,1,20,How escalating Red Sea crisis poses billions of dollars of risk for India,2024,1,31,6,2024.0,1.0,20.0,6,2024.0,1.0,31.0
2022-12-29_3829.txt,2022-12-30_3823.txt,0.3087675907499709,Benjamin Netanyahu returns as PM of Israel’s most far-right gov’t,2022,12,29,Palestinians watch on as far-right Israeli gov’t comes into power,2022,12,30,7,2022.0,12.0,29.0,7,2022.0,12.0,30.0
2021-06-03_4537.txt,2021-06-03_4539.txt,0.3111636974430298,‘No difference’: Palestinians react to Israeli coalition deal,2021,6,3,Netanyahu’s Netanyahus take charge in Israel,2021,6,3,7,2021.0,6.0,3.0,7,2021.0,6.0,3.0
2021-05-18_4664.txt,2021-06-03_4537.txt,0.311786972326549,Israel and Benjamin Netanyahu’s war on Palestine,2021,5,18,‘No difference’: Palestinians react to Israeli coalition deal,2021,6,3,7,2021.0,5.0,18.0,7,2021.0,6.0,3.0
2022-12-22_3840.txt,2023-05-08_3595.txt,0.3121802654718539,Israel’s Netanyahu says deal agreed with far-right to form gov’t,2022,12,22,EU delegation cancels event in Israel over Ben-Gvir’s involvement,2023,5,8,7,2022.0,12.0,22.0,7,2023.0,5.0,8.0
2021-05-18_4664.txt,2022-11-02_3894.txt,0.3136012690992574,Israel and Benjamin Netanyahu’s war on Palestine,2021,5,18,Netanyahu tipped to return as Israel PM after far-right surge,2022,11,2,7,2021.0,5.0,18.0,7,2022.0,11.0,2.0
2022-12-29_3825.txt,2023-05-08_3595.txt,0.3170457608643167,Biden says he looks forward to working with Netanyahu’s new gov’t,2022,12,29,EU delegation cancels event in Israel over Ben-Gvir’s involvement,2023,5,8,7,2022.0,12.0,29.0,7,2023.0,5.0,8.0
2022-12-22_3840.txt,2023-06-26_3479.txt,0.3208980887834781,Israel’s Netanyahu says deal agreed with far-right to form gov’t,2022,12,22,Anger as violent crime soars in Israel’s Palestinian communities,2023,6,26,7,2022.0,12.0,22.0,7,2023.0,6.0,26.0
2022-12-29_3829.txt,2023-08-27_3365.txt,0.3231403704317039,Benjamin Netanyahu returns as PM of Israel’s most far-right gov’t,2022,12,29,"Who is Israel’s far-right, pro-settler Security Minister Ben-Gvir?",2023,8,27,7,2022.0,12.0,29.0,7,2023.0,8.0,27.0
2023-11-18_2244.txt,2024-03-05_853.txt,0.3258390038026048,‘A lot of discontent’: Netanyahu alone as Israel turns on wartime PM,2023,11,18,Is Gantz really a danger to Netanyahu’s power in Israel?,2024,3,5,7,2023.0,11.0,18.0,7,2024.0,3.0,5.0
2022-12-29_3825.txt,2023-08-27_3365.txt,0.3295684974972442,Biden says he looks forward to working with Netanyahu’s new gov’t,2022,12,29,"Who is Israel’s far-right, pro-settler Security Minister Ben-Gvir?",2023,8,27,7,2022.0,12.0,29.0,7,2023.0,8.0,27.0
2022-11-02_3894.txt,2022-12-22_3840.txt,0.3515106422269072,Netanyahu tipped to return as Israel PM after far-right surge,2022,11,2,Israel’s Netanyahu says deal agreed with far-right to form gov’t,2022,12,22,7,2022.0,11.0,2.0,7,2022.0,12.0,22.0
2021-05-18_4664.txt,2021-07-02_4465.txt,0.3549318695761982,Israel and Benjamin Netanyahu’s war on Palestine,2021,5,18,Can United Arab List change Israeli politics from within?,2021,7,2,7,2021.0,5.0,18.0,7,2021.0,7.0,2.0
2022-11-02_3894.txt,2023-08-27_3365.txt,0.3640595631871688,Netanyahu tipped to return as Israel PM after far-right surge,2022,11,2,"Who is Israel’s far-right, pro-settler Security Minister Ben-Gvir?",2023,8,27,7,2022.0,11.0,2.0,7,2023.0,8.0,27.0
2021-05-18_4664.txt,2021-06-03_4539.txt,0.3665625057415108,Israel and Benjamin Netanyahu’s war on Palestine,2021,5,18,Netanyahu’s Netanyahus take charge in Israel,2021,6,3,7,2021.0,5.0,18.0,7,2021.0,6.0,3.0
2021-12-29_4300.txt,2022-02-10_4276.txt,0.3714287000734119,Palestinian Authority’s Abbas visits Israel’s Gantz in rare trip,2021,12,29,Abbas accused of power grab after Palestinian appointments,2022,2,10,7,2021.0,12.0,29.0,7,2022.0,2.0,10.0
2022-12-22_3840.txt,2023-08-27_3365.txt,0.3758369626996534,Israel’s Netanyahu says deal agreed with far-right to form gov’t,2022,12,22,"Who is Israel’s far-right, pro-settler Security Minister Ben-Gvir?",2023,8,27,7,2022.0,12.0,22.0,7,2023.0,8.0,27.0
2024-03-01_887.txt,2024-03-31_200.txt,0.3779180103678098,Will Israel’s ultra-Orthodox community serve in its military?,2024,3,1,Will ultra-Orthodox Jewish Israelis serve in the military?,2024,3,31,7,2024.0,3.0,1.0,7,2024.0,3.0,31.0
2023-04-03_3658.txt,2023-05-08_3595.txt,0.3866019667830763,Analysis: Why does Israel’s Ben-Gvir want a ‘national guard’?,2023,4,3,EU delegation cancels event in Israel over Ben-Gvir’s involvement,2023,5,8,7,2023.0,4.0,3.0,7,2023.0,5.0,8.0
2023-05-08_3595.txt,2023-06-26_3479.txt,0.3963458314382315,EU delegation cancels event in Israel over Ben-Gvir’s involvement,2023,5,8,Anger as violent crime soars in Israel’s Palestinian communities,2023,6,26,7,2023.0,5.0,8.0,7,2023.0,6.0,26.0
2023-04-03_3658.txt,2023-06-26_3479.txt,0.4053177670793764,Analysis: Why does Israel’s Ben-Gvir want a ‘national guard’?,2023,4,3,Anger as violent crime soars in Israel’s Palestinian communities,2023,6,26,7,2023.0,4.0,3.0,7,2023.0,6.0,26.0
2022-12-22_3840.txt,2022-12-29_3829.txt,0.4118145066356203,Israel’s Netanyahu says deal agreed with far-right to form gov’t,2022,12,22,Benjamin Netanyahu returns as PM of Israel’s most far-right gov’t,2022,12,29,7,2022.0,12.0,22.0,7,2022.0,12.0,29.0
2023-04-02_3662.txt,2023-06-26_3479.txt,0.4389675378046108,Israeli cabinet approves Ben-Gvir’s ‘national guard’ plan,2023,4,2,Anger as violent crime soars in Israel’s Palestinian communities,2023,6,26,7,2023.0,4.0,2.0,7,2023.0,6.0,26.0
2024-03-31_200.txt,2024-04-11_68.txt,0.4501134864342478,Will ultra-Orthodox Jewish Israelis serve in the military?,2024,3,31,Will ultra-Orthodox Jews have to enlist in the Israeli army?,2024,4,11,7,2024.0,3.0,31.0,7,2024.0,4.0,11.0
2023-04-02_3662.txt,2023-05-08_3595.txt,0.4513852212615379,Israeli cabinet approves Ben-Gvir’s ‘national guard’ plan,2023,4,2,EU delegation cancels event in Israel over Ben-Gvir’s involvement,2023,5,8,7,2023.0,4.0,2.0,7,2023.0,5.0,8.0
2023-06-26_3479.txt,2023-08-27_3365.txt,0.4906484725033296,Anger as violent crime soars in Israel’s Palestinian communities,2023,6,26,"Who is Israel’s far-right, pro-settler Security Minister Ben-Gvir?",2023,8,27,7,2023.0,6.0,26.0,7,2023.0,8.0,27.0
2021-08-30_4401.txt,2021-12-29_4300.txt,0.4961211715720057,"Palestinian president, Israeli defence minister hold rare talks",2021,8,30,Palestinian Authority’s Abbas visits Israel’s Gantz in rare trip,2021,12,29,7,2021.0,8.0,30.0,7,2021.0,12.0,29.0
2024-03-01_887.txt,2024-04-11_68.txt,0.5113049136403794,Will Israel’s ultra-Orthodox community serve in its military?,2024,3,1,Will ultra-Orthodox Jews have to enlist in the Israeli army?,2024,4,11,7,2024.0,3.0,1.0,7,2024.0,4.0,11.0
2023-05-08_3595.txt,2023-08-27_3365.txt,0.5165761677301729,EU delegation cancels event in Israel over Ben-Gvir’s involvement,2023,5,8,"Who is Israel’s far-right, pro-settler Security Minister Ben-Gvir?",2023,8,27,7,2023.0,5.0,8.0,7,2023.0,8.0,27.0
2023-04-03_3658.txt,2023-08-27_3365.txt,0.5204993220580083,Analysis: Why does Israel’s Ben-Gvir want a ‘national guard’?,2023,4,3,"Who is Israel’s far-right, pro-settler Security Minister Ben-Gvir?",2023,8,27,7,2023.0,4.0,3.0,7,2023.0,8.0,27.0
2022-06-06_4100.txt,2022-06-06_4101.txt,0.5520968142948967,Israeli coalition fails to pass bill on upholding settler law,2022,6,6,Israel’s fragile ruling coalition to vote on Israeli settler law,2022,6,6,7,2022.0,6.0,6.0,7,2022.0,6.0,6.0
2023-04-02_3662.txt,2023-08-27_3365.txt,0.5733782440475031,Israeli cabinet approves Ben-Gvir’s ‘national guard’ plan,2023,4,2,"Who is Israel’s far-right, pro-settler Security Minister Ben-Gvir?",2023,8,27,7,2023.0,4.0,2.0,7,2023.0,8.0,27.0
2024-01-03_1514.txt,2024-01-06_1491.txt,0.3014976969407559,Who were the Hamas officials killed in Beirut?,2024,1,3,Why is Lebanon home to so many Palestinian refugees and leaders?,2024,1,6,8,2024.0,1.0,3.0,8,2024.0,1.0,6.0
2024-01-03_1515.txt,2024-01-05_1493.txt,0.3025354543874733,How will Hamas react to the killing of one of its top leaders?,2024,1,3,Hezbollah chief warns Lebanon could be ‘exposed’ to more Israeli attacks,2024,1,5,8,2024.0,1.0,3.0,8,2024.0,1.0,5.0
2024-01-03_1521.txt,2024-01-04_1506.txt,0.3038382328925555,"Who was Saleh al-Arouri, the Hamas leader killed in Beirut?",2024,1,3,Israeli military strikes south Lebanon stoking fears of widening conflict,2024,1,4,8,2024.0,1.0,3.0,8,2024.0,1.0,4.0
2024-01-03_1517.txt,2024-01-05_1493.txt,0.3095684498583564,EU foreign policy chief says world must ‘impose’ solution to Gaza war,2024,1,3,Hezbollah chief warns Lebanon could be ‘exposed’ to more Israeli attacks,2024,1,5,8,2024.0,1.0,3.0,8,2024.0,1.0,5.0
2023-11-03_2606.txt,2024-02-13_1096.txt,0.3108605143180554,‘All scenarios open’: Hezbollah chief in first speech since Israel-Gaza war,2023,11,3,Hezbollah chief says only Gaza ceasefire will end Lebanon border attacks,2024,2,13,8,2023.0,11.0,3.0,8,2024.0,2.0,13.0
2024-01-04_1506.txt,2024-01-06_1488.txt,0.3111852644901757,Israeli military strikes south Lebanon stoking fears of widening conflict,2024,1,4,Hezbollah fires rockets at Israel in ‘response’ to Hamas leader’s killing,2024,1,6,8,2024.0,1.0,4.0,8,2024.0,1.0,6.0
2024-01-03_1514.txt,2024-01-04_1506.txt,0.3137766584469541,Who were the Hamas officials killed in Beirut?,2024,1,3,Israeli military strikes south Lebanon stoking fears of widening conflict,2024,1,4,8,2024.0,1.0,3.0,8,2024.0,1.0,4.0
2023-11-03_2597.txt,2024-02-13_1096.txt,0.3138328263573863,Relief in Lebanon as Hezbollah’s Nasrallah holds off on wider Israel war,2023,11,3,Hezbollah chief says only Gaza ceasefire will end Lebanon border attacks,2024,2,13,8,2023.0,11.0,3.0,8,2024.0,2.0,13.0
2024-02-14_1088.txt,2024-02-19_1017.txt,0.3162831503693958,Ten civilians killed in Israeli air strikes on Lebanon,2024,2,14,Israeli air strikes target Ghaziyeh in southern Lebanon,2024,2,19,8,2024.0,2.0,14.0,8,2024.0,2.0,19.0
2024-02-14_1088.txt,2024-03-30_211.txt,0.3174735166003181,Ten civilians killed in Israeli air strikes on Lebanon,2024,2,14,UN observers wounded in explosion while on patrol in southern Lebanon,2024,3,30,8,2024.0,2.0,14.0,8,2024.0,3.0,30.0
2024-01-06_1488.txt,2024-01-08_1470.txt,0.3185450672545873,Hezbollah fires rockets at Israel in ‘response’ to Hamas leader’s killing,2024,1,6,Hezbollah says Israel kills top commander amid fears of Gaza war escalation,2024,1,8,8,2024.0,1.0,6.0,8,2024.0,1.0,8.0
2024-01-05_1493.txt,2024-02-13_1096.txt,0.3187365405403642,Hezbollah chief warns Lebanon could be ‘exposed’ to more Israeli attacks,2024,1,5,Hezbollah chief says only Gaza ceasefire will end Lebanon border attacks,2024,2,13,8,2024.0,1.0,5.0,8,2024.0,2.0,13.0
2023-11-03_2597.txt,2023-11-03_2606.txt,0.319716289327099,Relief in Lebanon as Hezbollah’s Nasrallah holds off on wider Israel war,2023,11,3,‘All scenarios open’: Hezbollah chief in first speech since Israel-Gaza war,2023,11,3,8,2023.0,11.0,3.0,8,2023.0,11.0,3.0
2024-01-03_1516.txt,2024-01-04_1506.txt,0.3226208325716875,General strikes across West Bank after assassination of Hamas’s al-Arouri,2024,1,3,Israeli military strikes south Lebanon stoking fears of widening conflict,2024,1,4,8,2024.0,1.0,3.0,8,2024.0,1.0,4.0
2024-01-02_1525.txt,2024-01-04_1506.txt,0.3239656096758601,Senior Hamas official Saleh al-Arouri killed in Beirut suburb,2024,1,2,Israeli military strikes south Lebanon stoking fears of widening conflict,2024,1,4,8,2024.0,1.0,2.0,8,2024.0,1.0,4.0
2024-01-02_1525.txt,2024-01-03_1515.txt,0.3306592696370073,Senior Hamas official Saleh al-Arouri killed in Beirut suburb,2024,1,2,How will Hamas react to the killing of one of its top leaders?,2024,1,3,8,2024.0,1.0,2.0,8,2024.0,1.0,3.0
2024-01-03_1516.txt,2024-01-06_1491.txt,0.3374148282453565,General strikes across West Bank after assassination of Hamas’s al-Arouri,2024,1,3,Why is Lebanon home to so many Palestinian refugees and leaders?,2024,1,6,8,2024.0,1.0,3.0,8,2024.0,1.0,6.0
2024-01-05_1493.txt,2024-01-06_1488.txt,0.3375004878376794,Hezbollah chief warns Lebanon could be ‘exposed’ to more Israeli attacks,2024,1,5,Hezbollah fires rockets at Israel in ‘response’ to Hamas leader’s killing,2024,1,6,8,2024.0,1.0,5.0,8,2024.0,1.0,6.0
2023-10-31_2699.txt,2024-01-03_1514.txt,0.3444703851389973,Israel demolishes senior Hamas leader’s house in occupied West Bank,2023,10,31,Who were the Hamas officials killed in Beirut?,2024,1,3,8,2023.0,10.0,31.0,8,2024.0,1.0,3.0
2024-01-03_1514.txt,2024-01-03_1517.txt,0.3470092669273125,Who were the Hamas officials killed in Beirut?,2024,1,3,EU foreign policy chief says world must ‘impose’ solution to Gaza war,2024,1,3,8,2024.0,1.0,3.0,8,2024.0,1.0,3.0
2024-01-02_1525.txt,2024-01-05_1493.txt,0.3526969703371317,Senior Hamas official Saleh al-Arouri killed in Beirut suburb,2024,1,2,Hezbollah chief warns Lebanon could be ‘exposed’ to more Israeli attacks,2024,1,5,8,2024.0,1.0,2.0,8,2024.0,1.0,5.0
2024-01-02_1525.txt,2024-01-03_1513.txt,0.3540474301537247,Senior Hamas official Saleh al-Arouri killed in Beirut suburb,2024,1,2,"‘Israeli warning’: Beirut bombing sparks anger, fear in Lebanon",2024,1,3,8,2024.0,1.0,2.0,8,2024.0,1.0,3.0
2024-02-13_1096.txt,2024-02-15_1071.txt,0.3580030887908152,Hezbollah chief says only Gaza ceasefire will end Lebanon border attacks,2024,2,13,Hezbollah fires rockets at northern Israel in response to Lebanon attacks,2024,2,15,8,2024.0,2.0,13.0,8,2024.0,2.0,15.0
2023-10-31_2699.txt,2024-01-03_1516.txt,0.361817944128829,Israel demolishes senior Hamas leader’s house in occupied West Bank,2023,10,31,General strikes across West Bank after assassination of Hamas’s al-Arouri,2024,1,3,8,2023.0,10.0,31.0,8,2024.0,1.0,3.0
2024-01-03_1521.txt,2024-01-05_1493.txt,0.3734722453259643,"Who was Saleh al-Arouri, the Hamas leader killed in Beirut?",2024,1,3,Hezbollah chief warns Lebanon could be ‘exposed’ to more Israeli attacks,2024,1,5,8,2024.0,1.0,3.0,8,2024.0,1.0,5.0
2024-01-03_1516.txt,2024-01-03_1517.txt,0.3748817472835798,General strikes across West Bank after assassination of Hamas’s al-Arouri,2024,1,3,EU foreign policy chief says world must ‘impose’ solution to Gaza war,2024,1,3,8,2024.0,1.0,3.0,8,2024.0,1.0,3.0
2023-10-31_2699.txt,2024-01-03_1521.txt,0.375092812179473,Israel demolishes senior Hamas leader’s house in occupied West Bank,2023,10,31,"Who was Saleh al-Arouri, the Hamas leader killed in Beirut?",2024,1,3,8,2023.0,10.0,31.0,8,2024.0,1.0,3.0
2023-10-31_2699.txt,2024-01-02_1525.txt,0.3812286513403689,Israel demolishes senior Hamas leader’s house in occupied West Bank,2023,10,31,Senior Hamas official Saleh al-Arouri killed in Beirut suburb,2024,1,2,8,2023.0,10.0,31.0,8,2024.0,1.0,2.0
2024-01-03_1517.txt,2024-01-06_1488.txt,0.3860378138778576,EU foreign policy chief says world must ‘impose’ solution to Gaza war,2024,1,3,Hezbollah fires rockets at Israel in ‘response’ to Hamas leader’s killing,2024,1,6,8,2024.0,1.0,3.0,8,2024.0,1.0,6.0
2024-01-03_1513.txt,2024-01-03_1514.txt,0.3865752497745489,"‘Israeli warning’: Beirut bombing sparks anger, fear in Lebanon",2024,1,3,Who were the Hamas officials killed in Beirut?,2024,1,3,8,2024.0,1.0,3.0,8,2024.0,1.0,3.0
2024-02-13_1096.txt,2024-02-14_1088.txt,0.3887968039802026,Hezbollah chief says only Gaza ceasefire will end Lebanon border attacks,2024,2,13,Ten civilians killed in Israeli air strikes on Lebanon,2024,2,14,8,2024.0,2.0,13.0,8,2024.0,2.0,14.0
2024-01-02_1525.txt,2024-01-03_1517.txt,0.3896444452260924,Senior Hamas official Saleh al-Arouri killed in Beirut suburb,2024,1,2,EU foreign policy chief says world must ‘impose’ solution to Gaza war,2024,1,3,8,2024.0,1.0,2.0,8,2024.0,1.0,3.0
2024-01-03_1515.txt,2024-01-03_1521.txt,0.3898174307837555,How will Hamas react to the killing of one of its top leaders?,2024,1,3,"Who was Saleh al-Arouri, the Hamas leader killed in Beirut?",2024,1,3,8,2024.0,1.0,3.0,8,2024.0,1.0,3.0
2024-01-03_1514.txt,2024-01-05_1493.txt,0.3918855280453022,Who were the Hamas officials killed in Beirut?,2024,1,3,Hezbollah chief warns Lebanon could be ‘exposed’ to more Israeli attacks,2024,1,5,8,2024.0,1.0,3.0,8,2024.0,1.0,5.0
2024-01-03_1513.txt,2024-01-03_1521.txt,0.3946987466504881,"‘Israeli warning’: Beirut bombing sparks anger, fear in Lebanon",2024,1,3,"Who was Saleh al-Arouri, the Hamas leader killed in Beirut?",2024,1,3,8,2024.0,1.0,3.0,8,2024.0,1.0,3.0
2024-01-03_1514.txt,2024-01-03_1515.txt,0.4003628674659564,Who were the Hamas officials killed in Beirut?,2024,1,3,How will Hamas react to the killing of one of its top leaders?,2024,1,3,8,2024.0,1.0,3.0,8,2024.0,1.0,3.0
2024-02-15_1071.txt,2024-02-16_1059.txt,0.4154698114518237,Hezbollah fires rockets at northern Israel in response to Lebanon attacks,2024,2,15,Hezbollah warns that Israel will pay ‘in blood’ for killing civilians,2024,2,16,8,2024.0,2.0,15.0,8,2024.0,2.0,16.0
2024-01-03_1517.txt,2024-01-03_1521.txt,0.4162414316540462,EU foreign policy chief says world must ‘impose’ solution to Gaza war,2024,1,3,"Who was Saleh al-Arouri, the Hamas leader killed in Beirut?",2024,1,3,8,2024.0,1.0,3.0,8,2024.0,1.0,3.0
2024-01-03_1516.txt,2024-01-05_1493.txt,0.4198401727807585,General strikes across West Bank after assassination of Hamas’s al-Arouri,2024,1,3,Hezbollah chief warns Lebanon could be ‘exposed’ to more Israeli attacks,2024,1,5,8,2024.0,1.0,3.0,8,2024.0,1.0,5.0
2024-01-04_1506.txt,2024-01-05_1493.txt,0.4251285037391931,Israeli military strikes south Lebanon stoking fears of widening conflict,2024,1,4,Hezbollah chief warns Lebanon could be ‘exposed’ to more Israeli attacks,2024,1,5,8,2024.0,1.0,4.0,8,2024.0,1.0,5.0
2024-01-03_1513.txt,2024-01-03_1516.txt,0.4297928176794529,"‘Israeli warning’: Beirut bombing sparks anger, fear in Lebanon",2024,1,3,General strikes across West Bank after assassination of Hamas’s al-Arouri,2024,1,3,8,2024.0,1.0,3.0,8,2024.0,1.0,3.0
2024-02-14_1088.txt,2024-02-16_1059.txt,0.4340079901260526,Ten civilians killed in Israeli air strikes on Lebanon,2024,2,14,Hezbollah warns that Israel will pay ‘in blood’ for killing civilians,2024,2,16,8,2024.0,2.0,14.0,8,2024.0,2.0,16.0
2024-02-13_1096.txt,2024-02-16_1059.txt,0.4344250972807623,Hezbollah chief says only Gaza ceasefire will end Lebanon border attacks,2024,2,13,Hezbollah warns that Israel will pay ‘in blood’ for killing civilians,2024,2,16,8,2024.0,2.0,13.0,8,2024.0,2.0,16.0
2024-01-03_1515.txt,2024-01-03_1516.txt,0.4406913832171516,How will Hamas react to the killing of one of its top leaders?,2024,1,3,General strikes across West Bank after assassination of Hamas’s al-Arouri,2024,1,3,8,2024.0,1.0,3.0,8,2024.0,1.0,3.0
2023-11-03_2600.txt,2023-11-03_2606.txt,0.4546568140225131,Thousands rally in Beirut to watch Hezbollah chief Nasrallah’s speech,2023,11,3,‘All scenarios open’: Hezbollah chief in first speech since Israel-Gaza war,2023,11,3,8,2023.0,11.0,3.0,8,2023.0,11.0,3.0
2024-02-14_1088.txt,2024-02-15_1077.txt,0.4618771395318172,Ten civilians killed in Israeli air strikes on Lebanon,2024,2,14,Israeli air strikes kill 10 civilians in southern Lebanon,2024,2,15,8,2024.0,2.0,14.0,8,2024.0,2.0,15.0
2024-02-14_1088.txt,2024-02-15_1071.txt,0.465859032074418,Ten civilians killed in Israeli air strikes on Lebanon,2024,2,14,Hezbollah fires rockets at northern Israel in response to Lebanon attacks,2024,2,15,8,2024.0,2.0,14.0,8,2024.0,2.0,15.0
2024-01-02_1525.txt,2024-01-03_1514.txt,0.5130460470243833,Senior Hamas official Saleh al-Arouri killed in Beirut suburb,2024,1,2,Who were the Hamas officials killed in Beirut?,2024,1,3,8,2024.0,1.0,2.0,8,2024.0,1.0,3.0
2024-01-02_1525.txt,2024-01-03_1516.txt,0.5264342330435094,Senior Hamas official Saleh al-Arouri killed in Beirut suburb,2024,1,2,General strikes across West Bank after assassination of Hamas’s al-Arouri,2024,1,3,8,2024.0,1.0,2.0,8,2024.0,1.0,3.0
2024-01-02_1525.txt,2024-01-03_1521.txt,0.5689705289627035,Senior Hamas official Saleh al-Arouri killed in Beirut suburb,2024,1,2,"Who was Saleh al-Arouri, the Hamas leader killed in Beirut?",2024,1,3,8,2024.0,1.0,2.0,8,2024.0,1.0,3.0
2024-01-03_1516.txt,2024-01-03_1521.txt,0.5785292556816454,General strikes across West Bank after assassination of Hamas’s al-Arouri,2024,1,3,"Who was Saleh al-Arouri, the Hamas leader killed in Beirut?",2024,1,3,8,2024.0,1.0,3.0,8,2024.0,1.0,3.0
2024-01-03_1514.txt,2024-01-03_1521.txt,0.5961581439312208,Who were the Hamas officials killed in Beirut?,2024,1,3,"Who was Saleh al-Arouri, the Hamas leader killed in Beirut?",2024,1,3,8,2024.0,1.0,3.0,8,2024.0,1.0,3.0
2022-10-06_3922.txt,2023-09-06_3346.txt,0.3032337908896766,The digital occupation of Palestine,2022,10,6,Libya’s anti-Israel protests and the future of normalising relations,2023,9,6,9,2022.0,10.0,6.0,9,2023.0,9.0,6.0
2022-10-06_3922.txt,2023-11-07_2512.txt,0.3045010121768443,The digital occupation of Palestine,2022,10,6,The Take: US protesters show up for Palestine. What will Biden do next?,2023,11,7,9,2022.0,10.0,6.0,9,2023.0,11.0,7.0
2022-10-06_3922.txt,2024-01-12_1421.txt,0.3050732034326914,The digital occupation of Palestine,2022,10,6,The Take: Why South Africa is suing Israel for genocide in Gaza,2024,1,12,9,2022.0,10.0,6.0,9,2024.0,1.0,12.0
2022-06-23_4077.txt,2023-10-10_3258.txt,0.3060961323248766,Why are Arab nations teaming up with Israel?,2022,6,23,The Take: Where do you go when Israel strikes down your home in Gaza?,2023,10,10,9,2022.0,6.0,23.0,9,2023.0,10.0,10.0
2022-06-23_4077.txt,2023-10-17_3060.txt,0.3072634588745234,Why are Arab nations teaming up with Israel?,2022,6,23,"The Take: The other blockade – As Gaza escalates, so does the West Bank",2023,10,17,9,2022.0,6.0,23.0,9,2023.0,10.0,17.0
2022-06-23_4077.txt,2024-04-05_131.txt,0.3073692771536178,Why are Arab nations teaming up with Israel?,2022,6,23,Did Israel intentionally target a World Central Kitchen convoy in Gaza?,2024,4,5,9,2022.0,6.0,23.0,9,2024.0,4.0,5.0
2022-10-06_3922.txt,2023-10-02_3317.txt,0.3078079266115786,The digital occupation of Palestine,2022,10,6,"As Arab-Israeli normalisation expands, where do Palestinians fit?",2023,10,2,9,2022.0,10.0,6.0,9,2023.0,10.0,2.0
2022-06-23_4077.txt,2023-10-11_3219.txt,0.3082549483084389,Why are Arab nations teaming up with Israel?,2022,6,23,The Take: ‘The US has Israel’s back.’ How far could the war spread?,2023,10,11,9,2022.0,6.0,23.0,9,2023.0,10.0,11.0
2022-10-06_3922.txt,2024-03-20_306.txt,0.3085928472526258,The digital occupation of Palestine,2022,10,6,The Take: Why has Israel launched an attack on al-Shifa Hospital again?,2024,3,20,9,2022.0,10.0,6.0,9,2024.0,3.0,20.0
2022-06-23_4077.txt,2024-02-21_996.txt,0.3091189608913477,Why are Arab nations teaming up with Israel?,2022,6,23,US faith leaders call for a ceasefire. Will President Biden listen?,2024,2,21,9,2022.0,6.0,23.0,9,2024.0,2.0,21.0
2022-10-06_3922.txt,2024-03-07_824.txt,0.3104871342873687,The digital occupation of Palestine,2022,10,6,The Take: Gaza’s starvation looms over Biden’s State of the Union address,2024,3,7,9,2022.0,10.0,6.0,9,2024.0,3.0,7.0
2022-06-23_4077.txt,2024-01-19_1345.txt,0.3105047252688768,Why are Arab nations teaming up with Israel?,2022,6,23,The Take: Why is Germany supporting Israel at the ICJ?,2024,1,19,9,2022.0,6.0,23.0,9,2024.0,1.0,19.0
2022-06-23_4077.txt,2023-10-25_2857.txt,0.3107496491188968,Why are Arab nations teaming up with Israel?,2022,6,23,The Take: Why is Israel delaying a ground invasion of Gaza?,2023,10,25,9,2022.0,6.0,23.0,9,2023.0,10.0,25.0
2022-08-11_4005.txt,2023-02-02_3752.txt,0.3111567445674945,Why did Israel attack Gaza yet again?,2022,8,11,Is Israel pushing Palestinians to the brink of Intifada?,2023,2,2,9,2022.0,8.0,11.0,9,2023.0,2.0,2.0
2022-05-19_4141.txt,2023-02-02_3752.txt,0.3125542776021506,Is there Western media bias in the Shireen Abu Akleh coverage?,2022,5,19,Is Israel pushing Palestinians to the brink of Intifada?,2023,2,2,9,2022.0,5.0,19.0,9,2023.0,2.0,2.0
2022-06-23_4077.txt,2024-01-05_1495.txt,0.3128216438224364,Why are Arab nations teaming up with Israel?,2022,6,23,A Hamas leader is killed – what’s the state of play in the Middle East?,2024,1,5,9,2022.0,6.0,23.0,9,2024.0,1.0,5.0
2022-06-23_4077.txt,2023-10-23_2904.txt,0.3134287156142751,Why are Arab nations teaming up with Israel?,2022,6,23,The Take: Censorship and disinformation – the online war on Gaza,2023,10,23,9,2022.0,6.0,23.0,9,2023.0,10.0,23.0
2022-06-23_4077.txt,2024-03-27_245.txt,0.3139577675027784,Why are Arab nations teaming up with Israel?,2022,6,23,The Take: UN Security Council votes for a Gaza ceasefire. Will it happen?,2024,3,27,9,2022.0,6.0,23.0,9,2024.0,3.0,27.0
2022-06-23_4077.txt,2023-10-13_3139.txt,0.3158094298148035,Why are Arab nations teaming up with Israel?,2022,6,23,The Take: How an Israeli ‘intelligence failure’ informed the war on Gaza,2023,10,13,9,2022.0,6.0,23.0,9,2023.0,10.0,13.0
2022-06-23_4077.txt,2023-10-19_3000.txt,0.316676328767746,Why are Arab nations teaming up with Israel?,2022,6,23,The Take: Will the Gaza hospital attack be a turning point for the world?,2023,10,19,9,2022.0,6.0,23.0,9,2023.0,10.0,19.0
2022-06-23_4077.txt,2023-12-04_1933.txt,0.3166967533333007,Why are Arab nations teaming up with Israel?,2022,6,23,The Take: US shooting of Palestinian students sparks climate of fear,2023,12,4,9,2022.0,6.0,23.0,9,2023.0,12.0,4.0
